datetime,region,dataset,values,units
1921-11-01T00:00:00.000000,upsac_flow,upsac_flow,8680.703430664507,CFS
1921-12-01T00:00:00.000000,upsac_flow,upsac_flow,7411.8118466337,CFS
1922-01-01T00:00:00.000000,upsac_flow,upsac_flow,8204.279779609054,CFS
1922-02-01T00:00:00.000000,upsac_flow,upsac_flow,6281.432877233034,CFS
1922-03-01T00:00:00.000000,upsac_flow,upsac_flow,13497.690732490963,CFS
1922-04-01T00:00:00.000000,upsac_flow,upsac_flow,7626.930408921323,CFS
1922-05-01T00:00:00.000000,upsac_flow,upsac_flow,8379.271548940844,CFS
1922-06-01T00:00:00.000000,upsac_flow,upsac_flow,9713.755112295199,CFS
1922-07-01T00:00:00.000000,upsac_flow,upsac_flow,10766.991288832107,CFS
1922-08-01T00:00:00.000000,upsac_flow,upsac_flow,12123.043770697886,CFS
1922-09-01T00:00:00.000000,upsac_flow,upsac_flow,9849.817407247976,CFS
1922-10-01T00:00:00.000000,upsac_flow,upsac_flow,8544.627349191505,CFS
1922-11-01T00:00:00.000000,upsac_flow,upsac_flow,7074.040898555067,CFS
1922-12-01T00:00:00.000000,upsac_flow,upsac_flow,5619.2872932261325,CFS
1923-01-01T00:00:00.000000,upsac_flow,upsac_flow,9783.857423705174,CFS
1923-02-01T00:00:00.000000,upsac_flow,upsac_flow,8880.622177874162,CFS
1923-03-01T00:00:00.000000,upsac_flow,upsac_flow,6384.372984655524,CFS
1923-04-01T00:00:00.000000,upsac_flow,upsac_flow,4094.714659348636,CFS
1923-05-01T00:00:00.000000,upsac_flow,upsac_flow,6981.902813592242,CFS
1923-06-01T00:00:00.000000,upsac_flow,upsac_flow,9110.049981340018,CFS
1923-07-01T00:00:00.000000,upsac_flow,upsac_flow,8658.568162434667,CFS
1923-08-01T00:00:00.000000,upsac_flow,upsac_flow,10139.501594913429,CFS
1923-09-01T00:00:00.000000,upsac_flow,upsac_flow,8681.054481076899,CFS
1923-10-01T00:00:00.000000,upsac_flow,upsac_flow,6584.079047202216,CFS
1923-11-01T00:00:00.000000,upsac_flow,upsac_flow,6392.875990336032,CFS
1923-12-01T00:00:00.000000,upsac_flow,upsac_flow,6447.568769465724,CFS
1924-01-01T00:00:00.000000,upsac_flow,upsac_flow,5399.722584022836,CFS
1924-02-01T00:00:00.000000,upsac_flow,upsac_flow,5673.973778729113,CFS
1924-03-01T00:00:00.000000,upsac_flow,upsac_flow,7189.178260526222,CFS
1924-04-01T00:00:00.000000,upsac_flow,upsac_flow,3858.999734401188,CFS
1924-05-01T00:00:00.000000,upsac_flow,upsac_flow,4267.136978824663,CFS
1924-06-01T00:00:00.000000,upsac_flow,upsac_flow,6740.798682973535,CFS
1924-07-01T00:00:00.000000,upsac_flow,upsac_flow,7870.666720967815,CFS
1924-08-01T00:00:00.000000,upsac_flow,upsac_flow,7789.674033211853,CFS
1924-09-01T00:00:00.000000,upsac_flow,upsac_flow,6187.4485824233525,CFS
1924-10-01T00:00:00.000000,upsac_flow,upsac_flow,4863.659410933181,CFS
1924-11-01T00:00:00.000000,upsac_flow,upsac_flow,4294.367874265938,CFS
1924-12-01T00:00:00.000000,upsac_flow,upsac_flow,4839.476612426848,CFS
1925-01-01T00:00:00.000000,upsac_flow,upsac_flow,5603.252580581625,CFS
1925-02-01T00:00:00.000000,upsac_flow,upsac_flow,5210.766295915312,CFS
1925-03-01T00:00:00.000000,upsac_flow,upsac_flow,23725.905586889054,CFS
1925-04-01T00:00:00.000000,upsac_flow,upsac_flow,6654.614125547912,CFS
1925-05-01T00:00:00.000000,upsac_flow,upsac_flow,9391.674663226824,CFS
1925-06-01T00:00:00.000000,upsac_flow,upsac_flow,8860.626946258004,CFS
1925-07-01T00:00:00.000000,upsac_flow,upsac_flow,9987.454353783967,CFS
1925-08-01T00:00:00.000000,upsac_flow,upsac_flow,13625.304134626871,CFS
1925-09-01T00:00:00.000000,upsac_flow,upsac_flow,9178.114502572394,CFS
1925-10-01T00:00:00.000000,upsac_flow,upsac_flow,6612.944580089541,CFS
1925-11-01T00:00:00.000000,upsac_flow,upsac_flow,6585.997106518817,CFS
1925-12-01T00:00:00.000000,upsac_flow,upsac_flow,5590.849869221965,CFS
1926-01-01T00:00:00.000000,upsac_flow,upsac_flow,5456.803611858042,CFS
1926-02-01T00:00:00.000000,upsac_flow,upsac_flow,6872.335413385809,CFS
1926-03-01T00:00:00.000000,upsac_flow,upsac_flow,15738.30204002561,CFS
1926-04-01T00:00:00.000000,upsac_flow,upsac_flow,7855.406364840052,CFS
1926-05-01T00:00:00.000000,upsac_flow,upsac_flow,6738.994228689954,CFS
1926-06-01T00:00:00.000000,upsac_flow,upsac_flow,8385.900492966844,CFS
1926-07-01T00:00:00.000000,upsac_flow,upsac_flow,11561.569686941839,CFS
1926-08-01T00:00:00.000000,upsac_flow,upsac_flow,13652.62216207271,CFS
1926-09-01T00:00:00.000000,upsac_flow,upsac_flow,9432.384677859125,CFS
1926-10-01T00:00:00.000000,upsac_flow,upsac_flow,5505.635820476866,CFS
1926-11-01T00:00:00.000000,upsac_flow,upsac_flow,4904.669151038389,CFS
1926-12-01T00:00:00.000000,upsac_flow,upsac_flow,5369.23331995566,CFS
1927-01-01T00:00:00.000000,upsac_flow,upsac_flow,10889.860395973765,CFS
1927-02-01T00:00:00.000000,upsac_flow,upsac_flow,14533.00252441462,CFS
1927-03-01T00:00:00.000000,upsac_flow,upsac_flow,58449.38532234869,CFS
1927-04-01T00:00:00.000000,upsac_flow,upsac_flow,10224.690088781197,CFS
1927-05-01T00:00:00.000000,upsac_flow,upsac_flow,15937.310152028624,CFS
1927-06-01T00:00:00.000000,upsac_flow,upsac_flow,12438.392548545762,CFS
1927-07-01T00:00:00.000000,upsac_flow,upsac_flow,10371.307189860401,CFS
1927-08-01T00:00:00.000000,upsac_flow,upsac_flow,15929.856421229511,CFS
1927-09-01T00:00:00.000000,upsac_flow,upsac_flow,12709.810595338591,CFS
1927-10-01T00:00:00.000000,upsac_flow,upsac_flow,7769.627869339356,CFS
1927-11-01T00:00:00.000000,upsac_flow,upsac_flow,7303.951634359028,CFS
1927-12-01T00:00:00.000000,upsac_flow,upsac_flow,6500.909469925447,CFS
1928-01-01T00:00:00.000000,upsac_flow,upsac_flow,7514.842927497513,CFS
1928-02-01T00:00:00.000000,upsac_flow,upsac_flow,7801.203134692578,CFS
1928-03-01T00:00:00.000000,upsac_flow,upsac_flow,10087.415073005035,CFS
1928-04-01T00:00:00.000000,upsac_flow,upsac_flow,19205.230487536683,CFS
1928-05-01T00:00:00.000000,upsac_flow,upsac_flow,11472.386358020452,CFS
1928-06-01T00:00:00.000000,upsac_flow,upsac_flow,10985.357504784824,CFS
1928-07-01T00:00:00.000000,upsac_flow,upsac_flow,13257.08060919358,CFS
1928-08-01T00:00:00.000000,upsac_flow,upsac_flow,15970.675027277708,CFS
1928-09-01T00:00:00.000000,upsac_flow,upsac_flow,13900.649898642276,CFS
1928-10-01T00:00:00.000000,upsac_flow,upsac_flow,7068.343821415464,CFS
1928-11-01T00:00:00.000000,upsac_flow,upsac_flow,6301.461635380902,CFS
1928-12-01T00:00:00.000000,upsac_flow,upsac_flow,5657.63276911862,CFS
1929-01-01T00:00:00.000000,upsac_flow,upsac_flow,6091.600863014466,CFS
1929-02-01T00:00:00.000000,upsac_flow,upsac_flow,5371.757340208249,CFS
1929-03-01T00:00:00.000000,upsac_flow,upsac_flow,8688.125830058903,CFS
1929-04-01T00:00:00.000000,upsac_flow,upsac_flow,4397.4038486094005,CFS
1929-05-01T00:00:00.000000,upsac_flow,upsac_flow,4510.759858801624,CFS
1929-06-01T00:00:00.000000,upsac_flow,upsac_flow,7978.567387452737,CFS
1929-07-01T00:00:00.000000,upsac_flow,upsac_flow,9433.601812726887,CFS
1929-08-01T00:00:00.000000,upsac_flow,upsac_flow,10662.384022431219,CFS
1929-09-01T00:00:00.000000,upsac_flow,upsac_flow,8453.421244791352,CFS
1929-10-01T00:00:00.000000,upsac_flow,upsac_flow,5770.450967878587,CFS
1929-11-01T00:00:00.000000,upsac_flow,upsac_flow,5539.11591082557,CFS
1929-12-01T00:00:00.000000,upsac_flow,upsac_flow,5704.135694502807,CFS
1930-01-01T00:00:00.000000,upsac_flow,upsac_flow,7458.743736690748,CFS
1930-02-01T00:00:00.000000,upsac_flow,upsac_flow,8248.713124785274,CFS
1930-03-01T00:00:00.000000,upsac_flow,upsac_flow,8030.101185236117,CFS
1930-04-01T00:00:00.000000,upsac_flow,upsac_flow,9224.294164649762,CFS
1930-05-01T00:00:00.000000,upsac_flow,upsac_flow,4778.984568072209,CFS
1930-06-01T00:00:00.000000,upsac_flow,upsac_flow,7745.461327762172,CFS
1930-07-01T00:00:00.000000,upsac_flow,upsac_flow,10662.856513154888,CFS
1930-08-01T00:00:00.000000,upsac_flow,upsac_flow,10340.431540111204,CFS
1930-09-01T00:00:00.000000,upsac_flow,upsac_flow,7563.000580031609,CFS
1930-10-01T00:00:00.000000,upsac_flow,upsac_flow,5436.461812682566,CFS
1930-11-01T00:00:00.000000,upsac_flow,upsac_flow,5138.52344289936,CFS
1930-12-01T00:00:00.000000,upsac_flow,upsac_flow,4892.791780122428,CFS
1931-01-01T00:00:00.000000,upsac_flow,upsac_flow,4663.120950109881,CFS
1931-02-01T00:00:00.000000,upsac_flow,upsac_flow,6940.455048743403,CFS
1931-03-01T00:00:00.000000,upsac_flow,upsac_flow,5708.930942082641,CFS
1931-04-01T00:00:00.000000,upsac_flow,upsac_flow,4078.6459515509896,CFS
1931-05-01T00:00:00.000000,upsac_flow,upsac_flow,4056.893885371103,CFS
1931-06-01T00:00:00.000000,upsac_flow,upsac_flow,6482.223631952581,CFS
1931-07-01T00:00:00.000000,upsac_flow,upsac_flow,7829.204594314287,CFS
1931-08-01T00:00:00.000000,upsac_flow,upsac_flow,8590.034869471549,CFS
1931-09-01T00:00:00.000000,upsac_flow,upsac_flow,6905.947065440795,CFS
1931-10-01T00:00:00.000000,upsac_flow,upsac_flow,4668.582615357211,CFS
1931-11-01T00:00:00.000000,upsac_flow,upsac_flow,4738.112904675717,CFS
1931-12-01T00:00:00.000000,upsac_flow,upsac_flow,4475.288335156403,CFS
1932-01-01T00:00:00.000000,upsac_flow,upsac_flow,10276.098202146733,CFS
1932-02-01T00:00:00.000000,upsac_flow,upsac_flow,7187.183744449817,CFS
1932-03-01T00:00:00.000000,upsac_flow,upsac_flow,5020.359663608493,CFS
1932-04-01T00:00:00.000000,upsac_flow,upsac_flow,4263.089880666197,CFS
1932-05-01T00:00:00.000000,upsac_flow,upsac_flow,3768.039593450466,CFS
1932-06-01T00:00:00.000000,upsac_flow,upsac_flow,7020.606455423173,CFS
1932-07-01T00:00:00.000000,upsac_flow,upsac_flow,8111.840733070614,CFS
1932-08-01T00:00:00.000000,upsac_flow,upsac_flow,8208.413550007055,CFS
1932-09-01T00:00:00.000000,upsac_flow,upsac_flow,7159.354416526554,CFS
1932-10-01T00:00:00.000000,upsac_flow,upsac_flow,5526.808923841503,CFS
1932-11-01T00:00:00.000000,upsac_flow,upsac_flow,5203.00785902462,CFS
1932-12-01T00:00:00.000000,upsac_flow,upsac_flow,4934.1422635136605,CFS
1933-01-01T00:00:00.000000,upsac_flow,upsac_flow,4262.731529988676,CFS
1933-02-01T00:00:00.000000,upsac_flow,upsac_flow,6238.187435867662,CFS
1933-03-01T00:00:00.000000,upsac_flow,upsac_flow,5217.255513022346,CFS
1933-04-01T00:00:00.000000,upsac_flow,upsac_flow,7026.767682316241,CFS
1933-05-01T00:00:00.000000,upsac_flow,upsac_flow,3935.7176915247933,CFS
1933-06-01T00:00:00.000000,upsac_flow,upsac_flow,6058.793442596342,CFS
1933-07-01T00:00:00.000000,upsac_flow,upsac_flow,6532.952369548365,CFS
1933-08-01T00:00:00.000000,upsac_flow,upsac_flow,6918.4545781002125,CFS
1933-09-01T00:00:00.000000,upsac_flow,upsac_flow,6157.288749724957,CFS
1933-10-01T00:00:00.000000,upsac_flow,upsac_flow,4978.246125778959,CFS
1933-11-01T00:00:00.000000,upsac_flow,upsac_flow,4897.179219623381,CFS
1933-12-01T00:00:00.000000,upsac_flow,upsac_flow,4814.22316364973,CFS
1934-01-01T00:00:00.000000,upsac_flow,upsac_flow,6752.266279991506,CFS
1934-02-01T00:00:00.000000,upsac_flow,upsac_flow,7271.32172366263,CFS
1934-03-01T00:00:00.000000,upsac_flow,upsac_flow,7400.478988465806,CFS
1934-04-01T00:00:00.000000,upsac_flow,upsac_flow,5158.263691283758,CFS
1934-05-01T00:00:00.000000,upsac_flow,upsac_flow,4426.538473831733,CFS
1934-06-01T00:00:00.000000,upsac_flow,upsac_flow,7686.0949442543815,CFS
1934-07-01T00:00:00.000000,upsac_flow,upsac_flow,7828.9942441455105,CFS
1934-08-01T00:00:00.000000,upsac_flow,upsac_flow,8312.79479921217,CFS
1934-09-01T00:00:00.000000,upsac_flow,upsac_flow,7215.032608807022,CFS
1934-10-01T00:00:00.000000,upsac_flow,upsac_flow,5547.745635417736,CFS
1934-11-01T00:00:00.000000,upsac_flow,upsac_flow,5153.9385717535615,CFS
1934-12-01T00:00:00.000000,upsac_flow,upsac_flow,5942.922194093342,CFS
1935-01-01T00:00:00.000000,upsac_flow,upsac_flow,5011.415222768412,CFS
1935-02-01T00:00:00.000000,upsac_flow,upsac_flow,12665.766619863052,CFS
1935-03-01T00:00:00.000000,upsac_flow,upsac_flow,6655.797177199035,CFS
1935-04-01T00:00:00.000000,upsac_flow,upsac_flow,8341.271640491663,CFS
1935-05-01T00:00:00.000000,upsac_flow,upsac_flow,11546.128465827733,CFS
1935-06-01T00:00:00.000000,upsac_flow,upsac_flow,13051.078733765367,CFS
1935-07-01T00:00:00.000000,upsac_flow,upsac_flow,9496.879728459386,CFS
1935-08-01T00:00:00.000000,upsac_flow,upsac_flow,11353.59096859269,CFS
1935-09-01T00:00:00.000000,upsac_flow,upsac_flow,9167.218294145121,CFS
1935-10-01T00:00:00.000000,upsac_flow,upsac_flow,6157.778510582607,CFS
1935-11-01T00:00:00.000000,upsac_flow,upsac_flow,7104.740664360724,CFS
1935-12-01T00:00:00.000000,upsac_flow,upsac_flow,5361.7854530220075,CFS
1936-01-01T00:00:00.000000,upsac_flow,upsac_flow,4472.57849430057,CFS
1936-02-01T00:00:00.000000,upsac_flow,upsac_flow,12898.242287243731,CFS
1936-03-01T00:00:00.000000,upsac_flow,upsac_flow,12744.213632743897,CFS
1936-04-01T00:00:00.000000,upsac_flow,upsac_flow,5772.353115556586,CFS
1936-05-01T00:00:00.000000,upsac_flow,upsac_flow,5467.972144874869,CFS
1936-06-01T00:00:00.000000,upsac_flow,upsac_flow,7956.526705758409,CFS
1936-07-01T00:00:00.000000,upsac_flow,upsac_flow,8616.34252338966,CFS
1936-08-01T00:00:00.000000,upsac_flow,upsac_flow,9991.132508467164,CFS
1936-09-01T00:00:00.000000,upsac_flow,upsac_flow,9047.459150102159,CFS
1936-10-01T00:00:00.000000,upsac_flow,upsac_flow,6222.554682048821,CFS
1936-11-01T00:00:00.000000,upsac_flow,upsac_flow,5691.905940861523,CFS
1936-12-01T00:00:00.000000,upsac_flow,upsac_flow,5559.483425787497,CFS
1937-01-01T00:00:00.000000,upsac_flow,upsac_flow,5069.876912544474,CFS
1937-02-01T00:00:00.000000,upsac_flow,upsac_flow,5678.18889880188,CFS
1937-03-01T00:00:00.000000,upsac_flow,upsac_flow,12527.012177229575,CFS
1937-04-01T00:00:00.000000,upsac_flow,upsac_flow,12469.396679270107,CFS
1937-05-01T00:00:00.000000,upsac_flow,upsac_flow,6354.74152032278,CFS
1937-06-01T00:00:00.000000,upsac_flow,upsac_flow,9026.240626586095,CFS
1937-07-01T00:00:00.000000,upsac_flow,upsac_flow,9656.308081123707,CFS
1937-08-01T00:00:00.000000,upsac_flow,upsac_flow,13497.486231224,CFS
1937-09-01T00:00:00.000000,upsac_flow,upsac_flow,11665.099570821805,CFS
1937-10-01T00:00:00.000000,upsac_flow,upsac_flow,6937.5544834341645,CFS
1937-11-01T00:00:00.000000,upsac_flow,upsac_flow,5776.888096721071,CFS
1937-12-01T00:00:00.000000,upsac_flow,upsac_flow,9975.423194501587,CFS
1938-01-01T00:00:00.000000,upsac_flow,upsac_flow,32950.52325342242,CFS
1938-02-01T00:00:00.000000,upsac_flow,upsac_flow,9641.638415375035,CFS
1938-03-01T00:00:00.000000,upsac_flow,upsac_flow,66373.78875963044,CFS
1938-04-01T00:00:00.000000,upsac_flow,upsac_flow,54003.330157896125,CFS
1938-05-01T00:00:00.000000,upsac_flow,upsac_flow,12259.760042598353,CFS
1938-06-01T00:00:00.000000,upsac_flow,upsac_flow,5818.409743802859,CFS
1938-07-01T00:00:00.000000,upsac_flow,upsac_flow,10847.10200019195,CFS
1938-08-01T00:00:00.000000,upsac_flow,upsac_flow,11540.88520757186,CFS
1938-09-01T00:00:00.000000,upsac_flow,upsac_flow,9944.895301790897,CFS
1938-10-01T00:00:00.000000,upsac_flow,upsac_flow,7385.166320255816,CFS
1938-11-01T00:00:00.000000,upsac_flow,upsac_flow,8804.32823203733,CFS
1938-12-01T00:00:00.000000,upsac_flow,upsac_flow,6362.388208783264,CFS
1939-01-01T00:00:00.000000,upsac_flow,upsac_flow,7068.181866836394,CFS
1939-02-01T00:00:00.000000,upsac_flow,upsac_flow,6497.377066452926,CFS
1939-03-01T00:00:00.000000,upsac_flow,upsac_flow,6756.511932778159,CFS
1939-04-01T00:00:00.000000,upsac_flow,upsac_flow,4699.660112180885,CFS
1939-05-01T00:00:00.000000,upsac_flow,upsac_flow,7114.102358473425,CFS
1939-06-01T00:00:00.000000,upsac_flow,upsac_flow,9579.693123574487,CFS
1939-07-01T00:00:00.000000,upsac_flow,upsac_flow,10787.045941111212,CFS
1939-08-01T00:00:00.000000,upsac_flow,upsac_flow,13819.591755451856,CFS
1939-09-01T00:00:00.000000,upsac_flow,upsac_flow,10930.74527905635,CFS
1939-10-01T00:00:00.000000,upsac_flow,upsac_flow,5419.463554407065,CFS
1939-11-01T00:00:00.000000,upsac_flow,upsac_flow,5118.901651842143,CFS
1939-12-01T00:00:00.000000,upsac_flow,upsac_flow,5935.148285049763,CFS
1940-01-01T00:00:00.000000,upsac_flow,upsac_flow,7565.211655952075,CFS
1940-02-01T00:00:00.000000,upsac_flow,upsac_flow,14106.833386548573,CFS
1940-03-01T00:00:00.000000,upsac_flow,upsac_flow,44291.87869512171,CFS
1940-04-01T00:00:00.000000,upsac_flow,upsac_flow,26882.00281216317,CFS
1940-05-01T00:00:00.000000,upsac_flow,upsac_flow,10720.283248610704,CFS
1940-06-01T00:00:00.000000,upsac_flow,upsac_flow,9586.493298528534,CFS
1940-07-01T00:00:00.000000,upsac_flow,upsac_flow,12434.182348236742,CFS
1940-08-01T00:00:00.000000,upsac_flow,upsac_flow,15801.860253522353,CFS
1940-09-01T00:00:00.000000,upsac_flow,upsac_flow,12561.357904026005,CFS
1940-10-01T00:00:00.000000,upsac_flow,upsac_flow,8700.213678869819,CFS
1940-11-01T00:00:00.000000,upsac_flow,upsac_flow,5752.890837335952,CFS
1940-12-01T00:00:00.000000,upsac_flow,upsac_flow,5207.345888459246,CFS
1941-01-01T00:00:00.000000,upsac_flow,upsac_flow,19999.07183127728,CFS
1941-02-01T00:00:00.000000,upsac_flow,upsac_flow,41349.19004225729,CFS
1941-03-01T00:00:00.000000,upsac_flow,upsac_flow,44545.85773424025,CFS
1941-04-01T00:00:00.000000,upsac_flow,upsac_flow,25011.075099231875,CFS
1941-05-01T00:00:00.000000,upsac_flow,upsac_flow,24115.087698427673,CFS
1941-06-01T00:00:00.000000,upsac_flow,upsac_flow,9782.644758773693,CFS
1941-07-01T00:00:00.000000,upsac_flow,upsac_flow,9313.880838538664,CFS
1941-08-01T00:00:00.000000,upsac_flow,upsac_flow,16231.97935212816,CFS
1941-09-01T00:00:00.000000,upsac_flow,upsac_flow,9890.576968666193,CFS
1941-10-01T00:00:00.000000,upsac_flow,upsac_flow,11503.156359615823,CFS
1941-11-01T00:00:00.000000,upsac_flow,upsac_flow,8811.327861751312,CFS
1941-12-01T00:00:00.000000,upsac_flow,upsac_flow,7700.657874510567,CFS
1942-01-01T00:00:00.000000,upsac_flow,upsac_flow,28952.98133344114,CFS
1942-02-01T00:00:00.000000,upsac_flow,upsac_flow,27031.11173540328,CFS
1942-03-01T00:00:00.000000,upsac_flow,upsac_flow,52961.171262282085,CFS
1942-04-01T00:00:00.000000,upsac_flow,upsac_flow,5836.977799789636,CFS
1942-05-01T00:00:00.000000,upsac_flow,upsac_flow,11563.551809879347,CFS
1942-06-01T00:00:00.000000,upsac_flow,upsac_flow,8341.54273220248,CFS
1942-07-01T00:00:00.000000,upsac_flow,upsac_flow,9269.179518110954,CFS
1942-08-01T00:00:00.000000,upsac_flow,upsac_flow,13962.426370238874,CFS
1942-09-01T00:00:00.000000,upsac_flow,upsac_flow,10051.858730298542,CFS
1942-10-01T00:00:00.000000,upsac_flow,upsac_flow,8221.358689466206,CFS
1942-11-01T00:00:00.000000,upsac_flow,upsac_flow,6821.041244124402,CFS
1942-12-01T00:00:00.000000,upsac_flow,upsac_flow,5957.010882093662,CFS
1943-01-01T00:00:00.000000,upsac_flow,upsac_flow,10384.77188304749,CFS
1943-02-01T00:00:00.000000,upsac_flow,upsac_flow,28840.311894358412,CFS
1943-03-01T00:00:00.000000,upsac_flow,upsac_flow,11486.1259908371,CFS
1943-04-01T00:00:00.000000,upsac_flow,upsac_flow,16338.393926813942,CFS
1943-05-01T00:00:00.000000,upsac_flow,upsac_flow,7020.499646143215,CFS
1943-06-01T00:00:00.000000,upsac_flow,upsac_flow,8252.350128422011,CFS
1943-07-01T00:00:00.000000,upsac_flow,upsac_flow,11183.776640105916,CFS
1943-08-01T00:00:00.000000,upsac_flow,upsac_flow,15187.315963936157,CFS
1943-09-01T00:00:00.000000,upsac_flow,upsac_flow,9705.454669276302,CFS
1943-10-01T00:00:00.000000,upsac_flow,upsac_flow,8138.40244175065,CFS
1943-11-01T00:00:00.000000,upsac_flow,upsac_flow,9300.933343561437,CFS
1943-12-01T00:00:00.000000,upsac_flow,upsac_flow,5881.9575438733955,CFS
1944-01-01T00:00:00.000000,upsac_flow,upsac_flow,5296.9764151717345,CFS
1944-02-01T00:00:00.000000,upsac_flow,upsac_flow,6194.094536054833,CFS
1944-03-01T00:00:00.000000,upsac_flow,upsac_flow,8093.18606583054,CFS
1944-04-01T00:00:00.000000,upsac_flow,upsac_flow,5798.176035074312,CFS
1944-05-01T00:00:00.000000,upsac_flow,upsac_flow,3730.048502774449,CFS
1944-06-01T00:00:00.000000,upsac_flow,upsac_flow,6593.791113213274,CFS
1944-07-01T00:00:00.000000,upsac_flow,upsac_flow,7716.749594840526,CFS
1944-08-01T00:00:00.000000,upsac_flow,upsac_flow,9577.821920180471,CFS
1944-09-01T00:00:00.000000,upsac_flow,upsac_flow,7884.3656668663025,CFS
1944-10-01T00:00:00.000000,upsac_flow,upsac_flow,5544.5181391249425,CFS
1944-11-01T00:00:00.000000,upsac_flow,upsac_flow,6114.261200468561,CFS
1944-12-01T00:00:00.000000,upsac_flow,upsac_flow,6509.8028273868085,CFS
1945-01-01T00:00:00.000000,upsac_flow,upsac_flow,7808.387358154856,CFS
1945-02-01T00:00:00.000000,upsac_flow,upsac_flow,5502.989024236378,CFS
1945-03-01T00:00:00.000000,upsac_flow,upsac_flow,14130.96955936734,CFS
1945-04-01T00:00:00.000000,upsac_flow,upsac_flow,7199.54421488127,CFS
1945-05-01T00:00:00.000000,upsac_flow,upsac_flow,4740.45451041139,CFS
1945-06-01T00:00:00.000000,upsac_flow,upsac_flow,8150.922663036671,CFS
1945-07-01T00:00:00.000000,upsac_flow,upsac_flow,9255.78473889547,CFS
1945-08-01T00:00:00.000000,upsac_flow,upsac_flow,12296.922447319856,CFS
1945-09-01T00:00:00.000000,upsac_flow,upsac_flow,9809.40364075489,CFS
1945-10-01T00:00:00.000000,upsac_flow,upsac_flow,7742.112877350994,CFS
1945-11-01T00:00:00.000000,upsac_flow,upsac_flow,6335.215097906202,CFS
1945-12-01T00:00:00.000000,upsac_flow,upsac_flow,6779.942610383075,CFS
1946-01-01T00:00:00.000000,upsac_flow,upsac_flow,38727.317089009055,CFS
1946-02-01T00:00:00.000000,upsac_flow,upsac_flow,17526.812569202786,CFS
1946-03-01T00:00:00.000000,upsac_flow,upsac_flow,6660.164050309996,CFS
1946-04-01T00:00:00.000000,upsac_flow,upsac_flow,6597.966588942305,CFS
1946-05-01T00:00:00.000000,upsac_flow,upsac_flow,6087.210974460405,CFS
1946-06-01T00:00:00.000000,upsac_flow,upsac_flow,9387.284192548892,CFS
1946-07-01T00:00:00.000000,upsac_flow,upsac_flow,10689.475123934153,CFS
1946-08-01T00:00:00.000000,upsac_flow,upsac_flow,14600.418154076928,CFS
1946-09-01T00:00:00.000000,upsac_flow,upsac_flow,13011.00226399385,CFS
1946-10-01T00:00:00.000000,upsac_flow,upsac_flow,7282.782900358764,CFS
1946-11-01T00:00:00.000000,upsac_flow,upsac_flow,5942.6392095581605,CFS
1946-12-01T00:00:00.000000,upsac_flow,upsac_flow,4749.262372165718,CFS
1947-01-01T00:00:00.000000,upsac_flow,upsac_flow,6103.682333712285,CFS
1947-02-01T00:00:00.000000,upsac_flow,upsac_flow,4720.911299189008,CFS
1947-03-01T00:00:00.000000,upsac_flow,upsac_flow,7003.302231991049,CFS
1947-04-01T00:00:00.000000,upsac_flow,upsac_flow,6787.254613359766,CFS
1947-05-01T00:00:00.000000,upsac_flow,upsac_flow,6024.706209197933,CFS
1947-06-01T00:00:00.000000,upsac_flow,upsac_flow,7602.810438836194,CFS
1947-07-01T00:00:00.000000,upsac_flow,upsac_flow,10822.09256695895,CFS
1947-08-01T00:00:00.000000,upsac_flow,upsac_flow,10341.243390402657,CFS
1947-09-01T00:00:00.000000,upsac_flow,upsac_flow,7166.743892058659,CFS
1947-10-01T00:00:00.000000,upsac_flow,upsac_flow,5242.464832248465,CFS
1947-11-01T00:00:00.000000,upsac_flow,upsac_flow,4602.431820454009,CFS
1947-12-01T00:00:00.000000,upsac_flow,upsac_flow,4193.141940906928,CFS
1948-01-01T00:00:00.000000,upsac_flow,upsac_flow,4507.442830104781,CFS
1948-02-01T00:00:00.000000,upsac_flow,upsac_flow,6994.163645919866,CFS
1948-03-01T00:00:00.000000,upsac_flow,upsac_flow,6047.296135597368,CFS
1948-04-01T00:00:00.000000,upsac_flow,upsac_flow,7473.450774685595,CFS
1948-05-01T00:00:00.000000,upsac_flow,upsac_flow,11467.032665131142,CFS
1948-06-01T00:00:00.000000,upsac_flow,upsac_flow,12433.954810999438,CFS
1948-07-01T00:00:00.000000,upsac_flow,upsac_flow,9921.831786772567,CFS
1948-08-01T00:00:00.000000,upsac_flow,upsac_flow,15499.601045315054,CFS
1948-09-01T00:00:00.000000,upsac_flow,upsac_flow,10332.843616304157,CFS
1948-10-01T00:00:00.000000,upsac_flow,upsac_flow,6995.391565937862,CFS
1948-11-01T00:00:00.000000,upsac_flow,upsac_flow,6645.918707329981,CFS
1948-12-01T00:00:00.000000,upsac_flow,upsac_flow,5732.797233402263,CFS
1949-01-01T00:00:00.000000,upsac_flow,upsac_flow,6496.136477509918,CFS
1949-02-01T00:00:00.000000,upsac_flow,upsac_flow,5927.808928567653,CFS
1949-03-01T00:00:00.000000,upsac_flow,upsac_flow,6980.242816488377,CFS
1949-04-01T00:00:00.000000,upsac_flow,upsac_flow,15290.307558629453,CFS
1949-05-01T00:00:00.000000,upsac_flow,upsac_flow,7695.862439723093,CFS
1949-06-01T00:00:00.000000,upsac_flow,upsac_flow,8043.626128173189,CFS
