datetime,node,values,units,dataset,region
1939-08-01T00:00:00.000000,C_CSL004B,152.51573576337992,CFS,delta_diversions_total,north_delta
1939-09-01T00:00:00.000000,C_CSL004B,157.99520751770112,CFS,delta_diversions_total,north_delta
1939-10-01T00:00:00.000000,C_CSL004B,131.8044250624781,CFS,delta_diversions_total,north_delta
1939-11-01T00:00:00.000000,C_CSL004B,73.17129565620837,CFS,delta_diversions_total,north_delta
1939-12-01T00:00:00.000000,C_CSL004B,42.34954683394792,CFS,delta_diversions_total,north_delta
1940-01-01T00:00:00.000000,C_CSL004B,44.49274012987464,CFS,delta_diversions_total,north_delta
1940-02-01T00:00:00.000000,C_CSL004B,80.74864878490222,CFS,delta_diversions_total,north_delta
1940-03-01T00:00:00.000000,C_CSL004B,55.3870830842799,CFS,delta_diversions_total,north_delta
1940-04-01T00:00:00.000000,C_CSL004B,170.5884446885777,CFS,delta_diversions_total,north_delta
1940-05-01T00:00:00.000000,C_CSL004B,78.15099334749095,CFS,delta_diversions_total,north_delta
1940-06-01T00:00:00.000000,C_CSL004B,66.54388935221866,CFS,delta_diversions_total,north_delta
1940-07-01T00:00:00.000000,C_CSL004B,111.3222970574464,CFS,delta_diversions_total,north_delta
1940-08-01T00:00:00.000000,C_CSL004B,101.45303828129765,CFS,delta_diversions_total,north_delta
1940-09-01T00:00:00.000000,C_CSL004B,113.8496489105552,CFS,delta_diversions_total,north_delta
1940-10-01T00:00:00.000000,C_CSL004B,110.19689278343894,CFS,delta_diversions_total,north_delta
1940-11-01T00:00:00.000000,C_CSL004B,113.6894138533596,CFS,delta_diversions_total,north_delta
1940-12-01T00:00:00.000000,C_CSL004B,108.44241366527766,CFS,delta_diversions_total,north_delta
1941-01-01T00:00:00.000000,C_CSL004B,102.04207113364133,CFS,delta_diversions_total,north_delta
1941-02-01T00:00:00.000000,C_CSL004B,307.88018121202583,CFS,delta_diversions_total,north_delta
